SERVICE_TYPE,AGE_GROUP,MEMBER_SEX,YEAR,APPROVED_AMT,Chronic_Condition,Number_of_Visits
ED,Senior,M,2015,120818.5,SubstanceAbuse,128
ED,Senior,M,2016,124722,SubstanceAbuse,126
ED,Senior,M,2017,112139.19,SubstanceAbuse,82
ED,Senior,M,2018,51383.58,SubstanceAbuse,21
ED,Teen,F,2013,2135877.05,SubstanceAbuse,115
ED,Teen,F,2014,2473588.95,SubstanceAbuse,120
ED,Teen,F,2015,3155328.06,SubstanceAbuse,222
ED,Teen,F,2016,3381209.07,SubstanceAbuse,193
ED,Teen,F,2017,3451621.76,SubstanceAbuse,105
ED,Teen,F,2018,3322323.1,SubstanceAbuse,86
ED,Teen,M,2013,1684301.71,SubstanceAbuse,147
ED,Teen,M,2014,1655936.46,SubstanceAbuse,135
ED,Teen,M,2015,2091976.99,SubstanceAbuse,216
ED,Teen,M,2016,2250623.48,SubstanceAbuse,154
ED,Teen,M,2017,2169843.33,SubstanceAbuse,91
ED,Teen,M,2018,2053367.13,SubstanceAbuse,66
ED,Very Senior,F,2013,24011.35,SubstanceAbuse,0
ED,Very Senior,F,2014,5662.22,SubstanceAbuse,0
ED,Very Senior,F,2015,19915.579999999998,SubstanceAbuse,0
ED,Very Senior,F,2016,19223.68,SubstanceAbuse,0
ED,Very Senior,F,2017,23762.88,SubstanceAbuse,0
ED,Very Senior,F,2018,7034.89,SubstanceAbuse,0
ED,Very Senior,M,2013,2711.0099999999998,SubstanceAbuse,0
ED,Very Senior,M,2014,2901.05,SubstanceAbuse,0
ED,Very Senior,M,2015,9589.12,SubstanceAbuse,0
ED,Very Senior,M,2016,10243.94,SubstanceAbuse,9
ED,Very Senior,M,2017,5788.57,SubstanceAbuse,0
ED,Very Senior,M,2018,9770.33,SubstanceAbuse,0
ED,Young Adult,F,2013,7916135.01,SubstanceAbuse,1001
ED,Young Adult,F,2014,8089249.19,SubstanceAbuse,1653
ED,Young Adult,F,2015,9525834.45,SubstanceAbuse,2133
ED,Young Adult,F,2016,10470118.09,SubstanceAbuse,1885
ED,Young Adult,F,2017,9768073.43,SubstanceAbuse,1413
ED,Young Adult,F,2018,8986275.33,SubstanceAbuse,906
ED,Young Adult,M,2013,1184534.76,SubstanceAbuse,494
ED,Young Adult,M,2014,1272373.27,SubstanceAbuse,648
ED,Young Adult,M,2015,1542323.39,SubstanceAbuse,815
ED,Young Adult,M,2016,1671619.83,SubstanceAbuse,801
ED,Young Adult,M,2017,1659066.17,SubstanceAbuse,549
ED,Young Adult,M,2018,1007085.63,SubstanceAbuse,271
INPT,Adult,F,2013,16461803.94,SubstanceAbuse,333
INPT,Adult,F,2014,19469987.83,SubstanceAbuse,412
INPT,Adult,F,2015,22259995.69,SubstanceAbuse,503
INPT,Adult,F,2016,21954881.71,SubstanceAbuse,338
INPT,Adult,F,2017,19512022.03,SubstanceAbuse,286
INPT,Adult,F,2018,14907468.05,SubstanceAbuse,157
INPT,Adult,M,2013,7736072.53,SubstanceAbuse,286
INPT,Adult,M,2014,7699572.2,SubstanceAbuse,370
INPT,Adult,M,2015,8757291.6,SubstanceAbuse,393
INPT,Adult,M,2016,10626546.31,SubstanceAbuse,338
INPT,Adult,M,2017,10896721.57,SubstanceAbuse,277
INPT,Adult,M,2018,5015019.67,SubstanceAbuse,125
INPT,Baby,F,2013,16555105.89,SubstanceAbuse,1
INPT,Baby,F,2014,15875869.49,SubstanceAbuse,1
INPT,Baby,F,2015,18129983.05,SubstanceAbuse,1
INPT,Baby,F,2016,18440029.34,SubstanceAbuse,1
INPT,Baby,F,2017,14346605.08,SubstanceAbuse,2
INPT,Baby,F,2018,19612069.49,SubstanceAbuse,1
INPT,Baby,M,2013,15109820.12,SubstanceAbuse,0
INPT,Baby,M,2014,16229599.55,SubstanceAbuse,1
INPT,Baby,M,2015,21306934.89,SubstanceAbuse,0
INPT,Baby,M,2016,18592003.33,SubstanceAbuse,1
INPT,Baby,M,2017,22600360.39,SubstanceAbuse,0
INPT,Baby,M,2018,18659995.79,SubstanceAbuse,0
INPT,Child,F,2013,2777585.94,SubstanceAbuse,2
INPT,Child,F,2014,3430252.3,SubstanceAbuse,4
INPT,Child,F,2015,4701342.93,SubstanceAbuse,11
INPT,Child,F,2016,5405092.01,SubstanceAbuse,4
INPT,Child,F,2017,5350544.77,SubstanceAbuse,1
INPT,Child,F,2018,4547234.91,SubstanceAbuse,1
INPT,Child,M,2013,4530032.13,SubstanceAbuse,0
INPT,Child,M,2014,4853282.26,SubstanceAbuse,0
INPT,Child,M,2015,5445926.74,SubstanceAbuse,5
INPT,Child,M,2016,5558426.33,SubstanceAbuse,1
INPT,Child,M,2017,6662601.41,SubstanceAbuse,0
INPT,Child,M,2018,7182341.58,SubstanceAbuse,0
INPT,Middle Age,F,2013,21876665.29,SubstanceAbuse,313
INPT,Middle Age,F,2014,22979314.55,SubstanceAbuse,427
INPT,Middle Age,F,2015,25740765.65,SubstanceAbuse,472
INPT,Middle Age,F,2016,26454508.75,SubstanceAbuse,415
INPT,Middle Age,F,2017,25885326.8,SubstanceAbuse,386
INPT,Middle Age,F,2018,13704996.52,SubstanceAbuse,232
INPT,Middle Age,M,2013,16136945.33,SubstanceAbuse,591
INPT,Middle Age,M,2014,19394542.27,SubstanceAbuse,735
INPT,Middle Age,M,2015,20911904.33,SubstanceAbuse,841
INPT,Middle Age,M,2016,21338834.16,SubstanceAbuse,829
INPT,Middle Age,M,2017,22530203.92,SubstanceAbuse,710
INPT,Middle Age,M,2018,11180697.51,SubstanceAbuse,337
INPT,PreSchool,F,2013,2471195.27,SubstanceAbuse,0
INPT,PreSchool,F,2014,1108688.08,SubstanceAbuse,1
INPT,PreSchool,F,2015,1941255.72,SubstanceAbuse,0
INPT,PreSchool,F,2016,2076944.23,SubstanceAbuse,0
INPT,PreSchool,F,2017,1149509.95,SubstanceAbuse,0
INPT,PreSchool,F,2018,1379026.57,SubstanceAbuse,0
INPT,PreSchool,M,2013,1740063.69,SubstanceAbuse,0
INPT,PreSchool,M,2014,2008181.51,SubstanceAbuse,1
INPT,PreSchool,M,2015,1677937.63,SubstanceAbuse,0
INPT,PreSchool,M,2016,2469335.25,SubstanceAbuse,0
INPT,PreSchool,M,2017,3100235.48,SubstanceAbuse,3
INPT,PreSchool,M,2018,1966010.68,SubstanceAbuse,0
INPT,Senior,F,2013,1888657.81,SubstanceAbuse,10
INPT,Senior,F,2014,1756026.83,SubstanceAbuse,11
INPT,Senior,F,2015,2790276.52,SubstanceAbuse,26
INPT,Senior,F,2016,3168620.09,SubstanceAbuse,17
INPT,Senior,F,2017,3657024.14,SubstanceAbuse,35
INPT,Senior,F,2018,1154725.79,SubstanceAbuse,5
INPT,Senior,M,2013,1533682.95,SubstanceAbuse,34
INPT,Senior,M,2014,1029932.29,SubstanceAbuse,43
INPT,Senior,M,2015,1511443.64,SubstanceAbuse,27
INPT,Senior,M,2016,1646031.11,SubstanceAbuse,46
INPT,Senior,M,2017,1422874.1199999999,SubstanceAbuse,32
INPT,Senior,M,2018,572522.59,SubstanceAbuse,9
INPT,Teen,F,2013,5234208.77,SubstanceAbuse,26
INPT,Teen,F,2014,4972119.84,SubstanceAbuse,26
INPT,Teen,F,2015,6480040.43,SubstanceAbuse,69
INPT,Teen,F,2016,7931001.15,SubstanceAbuse,48
INPT,Teen,F,2017,8635115.58,SubstanceAbuse,26
INPT,Teen,F,2018,7534789.5,SubstanceAbuse,16
INPT,Teen,M,2013,3206437.61,SubstanceAbuse,45
INPT,Teen,M,2014,3608024.63,SubstanceAbuse,28
INPT,Teen,M,2015,5318421.99,SubstanceAbuse,68
INPT,Teen,M,2016,5272278.84,SubstanceAbuse,32
INPT,Teen,M,2017,4593779.69,SubstanceAbuse,29
INPT,Teen,M,2018,5607691.3,SubstanceAbuse,4
INPT,Very Senior,F,2013,125988.39,SubstanceAbuse,0
INPT,Very Senior,F,2014,75667.93000000001,SubstanceAbuse,0
INPT,Very Senior,F,2015,277863.04,SubstanceAbuse,0
INPT,Very Senior,F,2016,411681.88,SubstanceAbuse,0
INPT,Very Senior,F,2017,327487.16,SubstanceAbuse,0
INPT,Very Senior,F,2018,80277.66,SubstanceAbuse,0
INPT,Very Senior,M,2013,115936.43,SubstanceAbuse,0
INPT,Very Senior,M,2014,182940.5,SubstanceAbuse,0
INPT,Very Senior,M,2015,174860.23,SubstanceAbuse,0
INPT,Very Senior,M,2016,272802.12,SubstanceAbuse,3
INPT,Very Senior,M,2017,163682.2,SubstanceAbuse,0
INPT,Very Senior,M,2018,74013,SubstanceAbuse,0
INPT,Young Adult,F,2013,25930020.31,SubstanceAbuse,243
INPT,Young Adult,F,2014,28246204.23,SubstanceAbuse,295
INPT,Young Adult,F,2015,28716004.29,SubstanceAbuse,405
INPT,Young Adult,F,2016,29129208.9,SubstanceAbuse,340
INPT,Young Adult,F,2017,30903516.41,SubstanceAbuse,197
INPT,Young Adult,F,2018,28713908.5,SubstanceAbuse,167
INPT,Young Adult,M,2013,5766973.61,SubstanceAbuse,134
INPT,Young Adult,M,2014,5795279.86,SubstanceAbuse,163
INPT,Young Adult,M,2015,7368311.5,SubstanceAbuse,224
INPT,Young Adult,M,2016,7263932.05,SubstanceAbuse,177
INPT,Young Adult,M,2017,6945169.06,SubstanceAbuse,115
INPT,Young Adult,M,2018,4020384.84,SubstanceAbuse,73
OTPT,Adult,F,2013,26371180.78,SubstanceAbuse,11161
OTPT,Adult,F,2014,29474834.63000001,SubstanceAbuse,16477
OTPT,Adult,F,2015,33084137.450000007,SubstanceAbuse,20057
OTPT,Adult,F,2016,33341816.86,SubstanceAbuse,19181
OTPT,Adult,F,2017,34144283.809999995,SubstanceAbuse,18756
OTPT,Adult,F,2018,29378421.610000003,SubstanceAbuse,13729
OTPT,Adult,M,2013,8484630.57,SubstanceAbuse,7501
OTPT,Adult,M,2014,8993299.81,SubstanceAbuse,10836
OTPT,Adult,M,2015,9992523.93,SubstanceAbuse,13701
OTPT,Adult,M,2016,10262520.75,SubstanceAbuse,12624
OTPT,Adult,M,2017,11108811.040000001,SubstanceAbuse,11178
OTPT,Adult,M,2018,8263724.390000001,SubstanceAbuse,5335
OTPT,Baby,F,2013,14188620.709999999,SubstanceAbuse,27
OTPT,Baby,F,2014,14954701.06,SubstanceAbuse,36
OTPT,Baby,F,2015,15614265.27,SubstanceAbuse,78
OTPT,Baby,F,2016,15867768.37,SubstanceAbuse,41
OTPT,Baby,F,2017,15785849.26,SubstanceAbuse,39
OTPT,Baby,F,2018,15113281.69,SubstanceAbuse,8
OTPT,Baby,M,2013,17827916.11,SubstanceAbuse,3
OTPT,Baby,M,2014,17682270.41,SubstanceAbuse,19
OTPT,Baby,M,2015,19558792.229999997,SubstanceAbuse,23
OTPT,Baby,M,2016,20121305.68,SubstanceAbuse,81
OTPT,Baby,M,2017,20183089.97,SubstanceAbuse,84
OTPT,Baby,M,2018,19419288.41,SubstanceAbuse,46
OTPT,Child,F,2013,15534524.07,SubstanceAbuse,54
OTPT,Child,F,2014,17613377.970000003,SubstanceAbuse,135
OTPT,Child,F,2015,20585612.88,SubstanceAbuse,244
OTPT,Child,F,2016,21212272.050000004,SubstanceAbuse,138
OTPT,Child,F,2017,23080517.29,SubstanceAbuse,115
OTPT,Child,F,2018,21023541.76,SubstanceAbuse,104
OTPT,Child,M,2013,19483157.939999998,SubstanceAbuse,28
OTPT,Child,M,2014,21393184.42,SubstanceAbuse,225
OTPT,Child,M,2015,24399274.369999997,SubstanceAbuse,232
OTPT,Child,M,2016,25694466.340000007,SubstanceAbuse,210
OTPT,Child,M,2017,28175184.809999995,SubstanceAbuse,168
OTPT,Child,M,2018,23611522,SubstanceAbuse,116
OTPT,Middle Age,F,2013,25297355.14,SubstanceAbuse,10677
OTPT,Middle Age,F,2014,27978943.900000006,SubstanceAbuse,17668
OTPT,Middle Age,F,2015,32227171.230000004,SubstanceAbuse,23303
OTPT,Middle Age,F,2016,32072051.019999996,SubstanceAbuse,25196
OTPT,Middle Age,F,2017,34602019.36,SubstanceAbuse,25681
OTPT,Middle Age,F,2018,18202307.930000003,SubstanceAbuse,14867
OTPT,Middle Age,M,2013,16123964.69,SubstanceAbuse,18949
OTPT,Middle Age,M,2014,18037288.69,SubstanceAbuse,27287
OTPT,Middle Age,M,2015,20432834.71,SubstanceAbuse,35701
OTPT,Middle Age,M,2016,20496780.169999998,SubstanceAbuse,36948
OTPT,Middle Age,M,2017,22381313.150000002,SubstanceAbuse,34165
OTPT,Middle Age,M,2018,12257608.47,SubstanceAbuse,16990
OTPT,PreSchool,F,2013,9443598.54,SubstanceAbuse,3
OTPT,PreSchool,F,2014,9116648.02,SubstanceAbuse,132
OTPT,PreSchool,F,2015,9352372.799999999,SubstanceAbuse,2
OTPT,PreSchool,F,2016,9292851.1,SubstanceAbuse,4
OTPT,PreSchool,F,2017,9506786.88,SubstanceAbuse,6
OTPT,PreSchool,F,2018,8431096.72,SubstanceAbuse,24
OTPT,PreSchool,M,2013,11432647.42,SubstanceAbuse,4
OTPT,PreSchool,M,2014,11478065.06,SubstanceAbuse,38
OTPT,PreSchool,M,2015,12126184.17,SubstanceAbuse,56
OTPT,PreSchool,M,2016,12519989.5,SubstanceAbuse,7
OTPT,PreSchool,M,2017,12949196.73,SubstanceAbuse,48
OTPT,PreSchool,M,2018,11620216.530000001,SubstanceAbuse,185
OTPT,Senior,F,2013,2261000.96,SubstanceAbuse,654
OTPT,Senior,F,2014,2662182.01,SubstanceAbuse,768
OTPT,Senior,F,2015,3016955.72,SubstanceAbuse,1195
OTPT,Senior,F,2016,3112536.95,SubstanceAbuse,1427
OTPT,Senior,F,2017,3432754.12,SubstanceAbuse,1763
OTPT,Senior,F,2018,1539438.19,SubstanceAbuse,487
OTPT,Senior,M,2013,949995.81,SubstanceAbuse,1130
OTPT,Senior,M,2014,1097095.4,SubstanceAbuse,1242
OTPT,Senior,M,2015,1150833.79,SubstanceAbuse,1154
OTPT,Senior,M,2016,1276267.36,SubstanceAbuse,2530
OTPT,Senior,M,2017,1215185.56,SubstanceAbuse,1701
OTPT,Senior,M,2018,636651.66,SubstanceAbuse,532
OTPT,Teen,F,2013,12789215.049999999,SubstanceAbuse,975
OTPT,Teen,F,2014,13597983,SubstanceAbuse,1077
OTPT,Teen,F,2015,16410573.6,SubstanceAbuse,1984
OTPT,Teen,F,2016,16279688.74,SubstanceAbuse,1856
OTPT,Teen,F,2017,17356675.02,SubstanceAbuse,1015
OTPT,Teen,F,2018,16634829.41,SubstanceAbuse,866
OTPT,Teen,M,2013,8815627.79,SubstanceAbuse,809
OTPT,Teen,M,2014,9786065.12,SubstanceAbuse,1099
OTPT,Teen,M,2015,11627542.87,SubstanceAbuse,2120
OTPT,Teen,M,2016,12746829.76,SubstanceAbuse,1407
OTPT,Teen,M,2017,13475822.32,SubstanceAbuse,944
OTPT,Teen,M,2018,11684693.23,SubstanceAbuse,470
OTPT,Very Senior,F,2013,101929.39,SubstanceAbuse,0
OTPT,Very Senior,F,2014,87474.22,SubstanceAbuse,0
OTPT,Very Senior,F,2015,181963.4,SubstanceAbuse,0
OTPT,Very Senior,F,2016,267827.55,SubstanceAbuse,0
OTPT,Very Senior,F,2017,274008.79,SubstanceAbuse,0
OTPT,Very Senior,F,2018,105769.26,SubstanceAbuse,0
OTPT,Very Senior,M,2013,67670.32,SubstanceAbuse,0
OTPT,Very Senior,M,2014,93546.64,SubstanceAbuse,0
OTPT,Very Senior,M,2015,104413.48,SubstanceAbuse,0
OTPT,Very Senior,M,2016,148452.52,SubstanceAbuse,41
OTPT,Very Senior,M,2017,158120.22,SubstanceAbuse,0
OTPT,Very Senior,M,2018,43727.27,SubstanceAbuse,0
OTPT,Young Adult,F,2013,41820660.12000001,SubstanceAbuse,7071
OTPT,Young Adult,F,2014,41813150.64000001,SubstanceAbuse,9924
OTPT,Young Adult,F,2015,43950173.06000001,SubstanceAbuse,12813
OTPT,Young Adult,F,2016,42633917.46000001,SubstanceAbuse,11812
OTPT,Young Adult,F,2017,42571128.2,SubstanceAbuse,9171
OTPT,Young Adult,F,2018,41223288.32,SubstanceAbuse,7139
OTPT,Young Adult,M,2013,5450954.71,SubstanceAbuse,3179
OTPT,Young Adult,M,2014,6185201.93,SubstanceAbuse,3756
OTPT,Young Adult,M,2015,7264195.72,SubstanceAbuse,5381
OTPT,Young Adult,M,2016,6906436.54,SubstanceAbuse,5638
OTPT,Young Adult,M,2017,7185381.24,SubstanceAbuse,4526
OTPT,Young Adult,M,2018,4910064.38,SubstanceAbuse,2577
ED,Adult,F,2013,4636688.32,TIA,447
ED,Adult,F,2014,5129488.47,TIA,818
ED,Adult,F,2015,6030988.24,TIA,1025
ED,Adult,F,2016,6668044.23,TIA,1183
ED,Adult,F,2017,6104549.94,TIA,1220
ED,Adult,F,2018,4965974.66,TIA,738
ED,Adult,M,2013,1383879.7,TIA,140
ED,Adult,M,2014,1493040.18,TIA,292
ED,Adult,M,2015,1691215.83,TIA,332
ED,Adult,M,2016,1892196.98,TIA,373
ED,Adult,M,2017,1663291.68,TIA,239
ED,Adult,M,2018,1142494.86,TIA,113
ED,Baby,F,2013,1506181.32,TIA,15
ED,Baby,F,2014,1591753.84,TIA,24
ED,Baby,F,2015,2179468.78,TIA,39
ED,Baby,F,2016,2103045.03,TIA,57
ED,Baby,F,2017,2147211.03,TIA,56
ED,Baby,F,2018,2139962.34,TIA,37
ED,Baby,M,2013,1918688.48,TIA,31
ED,Baby,M,2014,1874186.84,TIA,39
ED,Baby,M,2015,2518979.01,TIA,63
ED,Baby,M,2016,2514023.21,TIA,86
ED,Baby,M,2017,2530652.26,TIA,53
ED,Baby,M,2018,2485816.2,TIA,64
ED,Child,F,2013,1901458.24,TIA,13
ED,Child,F,2014,2148463.84,TIA,9
ED,Child,F,2015,2673514.23,TIA,14
ED,Child,F,2016,2908185.71,TIA,21
ED,Child,F,2017,2974904.43,TIA,20
ED,Child,F,2018,2880758.78,TIA,11
ED,Child,M,2013,2433859.16,TIA,15
ED,Child,M,2014,2496700.91,TIA,28
ED,Child,M,2015,3116299.37,TIA,18
ED,Child,M,2016,3251563.11,TIA,21
ED,Child,M,2017,3476490.48,TIA,24
ED,Child,M,2018,3166700.21,TIA,29
ED,Middle Age,F,2013,2595474.77,TIA,588
ED,Middle Age,F,2014,2816801.31,TIA,954
ED,Middle Age,F,2015,3233222.24,TIA,1370
ED,Middle Age,F,2016,3601607.53,TIA,1542
ED,Middle Age,F,2017,3383271.8,TIA,1679
ED,Middle Age,F,2018,1687188.82,TIA,704
ED,Middle Age,M,2013,1515062.05,TIA,285
ED,Middle Age,M,2014,1733896.68,TIA,554
ED,Middle Age,M,2015,1889629.66,TIA,592
ED,Middle Age,M,2016,2130585.12,TIA,801
ED,Middle Age,M,2017,2086166.55,TIA,1020
ED,Middle Age,M,2018,1081621.98,TIA,434
ED,PreSchool,F,2013,1041299.14,TIA,2
ED,PreSchool,F,2014,999873.52,TIA,4
ED,PreSchool,F,2015,1327170.08,TIA,6
ED,PreSchool,F,2016,1338599.82,TIA,8
ED,PreSchool,F,2017,1303292.38,TIA,19
ED,PreSchool,F,2018,1315556.77,TIA,26
ED,PreSchool,M,2013,1217668.55,TIA,0
ED,PreSchool,M,2014,1262085.22,TIA,7
ED,PreSchool,M,2015,1565470.56,TIA,26
ED,PreSchool,M,2016,1583737.79,TIA,46
ED,PreSchool,M,2017,1617136.44,TIA,30
ED,PreSchool,M,2018,1577395.32,TIA,24
ED,Senior,F,2013,163132.82,TIA,35
ED,Senior,F,2014,229752.53,TIA,54
ED,Senior,F,2015,236777.23,TIA,58
ED,Senior,F,2016,257888.06,TIA,83
ED,Senior,F,2017,259595.61,TIA,144
ED,Senior,F,2018,152592.77,TIA,72
ED,Senior,M,2013,109377.86,TIA,53
ED,Senior,M,2014,120284.48,TIA,56
ED,Senior,M,2015,120818.5,TIA,54
ED,Senior,M,2016,124722,TIA,108
ED,Senior,M,2017,112139.19,TIA,101
ED,Senior,M,2018,51383.58,TIA,34
ED,Teen,F,2013,2135877.05,TIA,32
ED,Teen,F,2014,2473588.95,TIA,43
ED,Teen,F,2015,3155328.06,TIA,25
ED,Teen,F,2016,3381209.07,TIA,43
ED,Teen,F,2017,3451621.76,TIA,45
ED,Teen,F,2018,3322323.1,TIA,18
ED,Teen,M,2013,1684301.71,TIA,68
ED,Teen,M,2014,1655936.46,TIA,54
ED,Teen,M,2015,2091976.99,TIA,43
ED,Teen,M,2016,2250623.48,TIA,28
ED,Teen,M,2017,2169843.33,TIA,26
ED,Teen,M,2018,2053367.13,TIA,16
ED,Very Senior,F,2013,24011.35,TIA,1
ED,Very Senior,F,2014,5662.22,TIA,0
ED,Very Senior,F,2015,19915.579999999998,TIA,3
ED,Very Senior,F,2016,19223.68,TIA,4
ED,Very Senior,F,2017,23762.88,TIA,11
ED,Very Senior,F,2018,7034.89,TIA,4
ED,Very Senior,M,2013,2711.0099999999998,TIA,0
ED,Very Senior,M,2014,2901.05,TIA,4
ED,Very Senior,M,2015,9589.12,TIA,3
ED,Very Senior,M,2016,10243.94,TIA,13
ED,Very Senior,M,2017,5788.57,TIA,1
ED,Very Senior,M,2018,9770.33,TIA,0
ED,Young Adult,F,2013,7916135.01,TIA,226
ED,Young Adult,F,2014,8089249.19,TIA,397
ED,Young Adult,F,2015,9525834.45,TIA,481
ED,Young Adult,F,2016,10470118.09,TIA,649
ED,Young Adult,F,2017,9768073.43,TIA,457
ED,Young Adult,F,2018,8986275.33,TIA,345
ED,Young Adult,M,2013,1184534.76,TIA,41
ED,Young Adult,M,2014,1272373.27,TIA,47
ED,Young Adult,M,2015,1542323.39,TIA,73
ED,Young Adult,M,2016,1671619.83,TIA,92
ED,Young Adult,M,2017,1659066.17,TIA,172
ED,Young Adult,M,2018,1007085.63,TIA,83
INPT,Adult,F,2013,16461803.94,TIA,146
INPT,Adult,F,2014,19469987.83,TIA,215
INPT,Adult,F,2015,22259995.69,TIA,294
INPT,Adult,F,2016,21954881.71,TIA,245
INPT,Adult,F,2017,19512022.03,TIA,258
INPT,Adult,F,2018,14907468.05,TIA,126
INPT,Adult,M,2013,7736072.53,TIA,68
INPT,Adult,M,2014,7699572.2,TIA,129
INPT,Adult,M,2015,8757291.6,TIA,109
INPT,Adult,M,2016,10626546.31,TIA,98
INPT,Adult,M,2017,10896721.57,TIA,109
INPT,Adult,M,2018,5015019.67,TIA,72
INPT,Baby,F,2013,16555105.89,TIA,16
INPT,Baby,F,2014,15875869.49,TIA,28
INPT,Baby,F,2015,18129983.05,TIA,22
INPT,Baby,F,2016,18440029.34,TIA,42
INPT,Baby,F,2017,14346605.08,TIA,24
INPT,Baby,F,2018,19612069.49,TIA,23
INPT,Baby,M,2013,15109820.12,TIA,24
INPT,Baby,M,2014,16229599.55,TIA,36
INPT,Baby,M,2015,21306934.89,TIA,46
INPT,Baby,M,2016,18592003.33,TIA,34
INPT,Baby,M,2017,22600360.39,TIA,42
INPT,Baby,M,2018,18659995.79,TIA,27
INPT,Child,F,2013,2777585.94,TIA,12
INPT,Child,F,2014,3430252.3,TIA,4
INPT,Child,F,2015,4701342.93,TIA,14
INPT,Child,F,2016,5405092.01,TIA,9
INPT,Child,F,2017,5350544.77,TIA,14
INPT,Child,F,2018,4547234.91,TIA,5
INPT,Child,M,2013,4530032.13,TIA,6
INPT,Child,M,2014,4853282.26,TIA,4
INPT,Child,M,2015,5445926.74,TIA,15
INPT,Child,M,2016,5558426.33,TIA,9
INPT,Child,M,2017,6662601.41,TIA,15
INPT,Child,M,2018,7182341.58,TIA,25
INPT,Middle Age,F,2013,21876665.29,TIA,273
INPT,Middle Age,F,2014,22979314.55,TIA,475
INPT,Middle Age,F,2015,25740765.65,TIA,608
INPT,Middle Age,F,2016,26454508.75,TIA,552
INPT,Middle Age,F,2017,25885326.8,TIA,573
INPT,Middle Age,F,2018,13704996.52,TIA,280
INPT,Middle Age,M,2013,16136945.33,TIA,215
INPT,Middle Age,M,2014,19394542.27,TIA,307
INPT,Middle Age,M,2015,20911904.33,TIA,302
INPT,Middle Age,M,2016,21338834.16,TIA,340
INPT,Middle Age,M,2017,22530203.92,TIA,464
INPT,Middle Age,M,2018,11180697.51,TIA,194
INPT,PreSchool,F,2013,2471195.27,TIA,2
INPT,PreSchool,F,2014,1108688.08,TIA,1
INPT,PreSchool,F,2015,1941255.72,TIA,4
INPT,PreSchool,F,2016,2076944.23,TIA,0
INPT,PreSchool,F,2017,1149509.95,TIA,2
INPT,PreSchool,F,2018,1379026.57,TIA,1
INPT,PreSchool,M,2013,1740063.69,TIA,0
INPT,PreSchool,M,2014,2008181.51,TIA,15
INPT,PreSchool,M,2015,1677937.63,TIA,5
INPT,PreSchool,M,2016,2469335.25,TIA,17
INPT,PreSchool,M,2017,3100235.48,TIA,22
INPT,PreSchool,M,2018,1966010.68,TIA,15
INPT,Senior,F,2013,1888657.81,TIA,37
INPT,Senior,F,2014,1756026.83,TIA,52
INPT,Senior,F,2015,2790276.52,TIA,68
INPT,Senior,F,2016,3168620.09,TIA,77
INPT,Senior,F,2017,3657024.14,TIA,114
INPT,Senior,F,2018,1154725.79,TIA,30
INPT,Senior,M,2013,1533682.95,TIA,35
INPT,Senior,M,2014,1029932.29,TIA,12
INPT,Senior,M,2015,1511443.64,TIA,24
INPT,Senior,M,2016,1646031.11,TIA,24
INPT,Senior,M,2017,1422874.1199999999,TIA,45
INPT,Senior,M,2018,572522.59,TIA,8
INPT,Teen,F,2013,5234208.77,TIA,8
INPT,Teen,F,2014,4972119.84,TIA,6
INPT,Teen,F,2015,6480040.43,TIA,8
INPT,Teen,F,2016,7931001.15,TIA,30
INPT,Teen,F,2017,8635115.58,TIA,10
INPT,Teen,F,2018,7534789.5,TIA,6
INPT,Teen,M,2013,3206437.61,TIA,19
INPT,Teen,M,2014,3608024.63,TIA,24
INPT,Teen,M,2015,5318421.99,TIA,25
INPT,Teen,M,2016,5272278.84,TIA,13
INPT,Teen,M,2017,4593779.69,TIA,22
INPT,Teen,M,2018,5607691.3,TIA,7
INPT,Very Senior,F,2013,125988.39,TIA,0
INPT,Very Senior,F,2014,75667.93000000001,TIA,0
INPT,Very Senior,F,2015,277863.04,TIA,9
INPT,Very Senior,F,2016,411681.88,TIA,13
INPT,Very Senior,F,2017,327487.16,TIA,10
INPT,Very Senior,F,2018,80277.66,TIA,0
INPT,Very Senior,M,2013,115936.43,TIA,3
INPT,Very Senior,M,2014,182940.5,TIA,7
INPT,Very Senior,M,2015,174860.23,TIA,5
INPT,Very Senior,M,2016,272802.12,TIA,7
INPT,Very Senior,M,2017,163682.2,TIA,3
INPT,Very Senior,M,2018,74013,TIA,2
INPT,Young Adult,F,2013,25930020.31,TIA,34
INPT,Young Adult,F,2014,28246204.23,TIA,33
INPT,Young Adult,F,2015,28716004.29,TIA,42
INPT,Young Adult,F,2016,29129208.9,TIA,86
INPT,Young Adult,F,2017,30903516.41,TIA,65
INPT,Young Adult,F,2018,28713908.5,TIA,58
INPT,Young Adult,M,2013,5766973.61,TIA,15
INPT,Young Adult,M,2014,5795279.86,TIA,26
INPT,Young Adult,M,2015,7368311.5,TIA,26
INPT,Young Adult,M,2016,7263932.05,TIA,38
INPT,Young Adult,M,2017,6945169.06,TIA,54
INPT,Young Adult,M,2018,4020384.84,TIA,11
OTPT,Adult,F,2013,26371180.78,TIA,5832
OTPT,Adult,F,2014,29474834.63000001,TIA,9645
OTPT,Adult,F,2015,33084137.450000007,TIA,12758
OTPT,Adult,F,2016,33341816.86,TIA,14465
OTPT,Adult,F,2017,34144283.809999995,TIA,16398
OTPT,Adult,F,2018,29378421.610000003,TIA,9855
OTPT,Adult,M,2013,8484630.57,TIA,2133
